Info,UF,Município,Metro/Interior,Ano_Semana,CasosAcumulados,CasosNovos,ObitosAcumulados,ObitosNovos
COVID19Casos,BA,Euclides da Cunha,Interior,9/2023,32.508,3.0,497.0,0
COVID19Casos,BA,Eunápolis,Interior,9/2023,125.511,14.0,1.862,0
COVID19Casos,BA,Fátima,Interior,9/2023,12.020,2.0,133.0,0
COVID19Casos,BA,Feira da Mata,Interior,9/2023,4.784,1.0,42.0,0
COVID19Casos,BA,Feira de Santana,Interior,9/2023,577.977,146.0,8.512,0
COVID19Casos,BA,Filadélfia,Interior,9/2023,9.919,0.0,259.0,0
COVID19Casos,BA,Firmino Alves,Interior,9/2023,3.336,1.0,98.0,0
COVID19Casos,BA,Floresta Azul,Interior,9/2023,8.225,0.0,168.0,0
COVID19Casos,BA,Formosa do Rio Preto,Interior,9/2023,19.717,2.0,259.0,0
COVID19Casos,BA,Gandu,Interior,9/2023,28.469,0.0,450.0,1
COVID19Casos,BA,Gavião,Interior,9/2023,4.599,0.0,35.0,0
COVID19Casos,BA,Gentio do Ouro,Interior,9/2023,7.035,0.0,91.0,0
COVID19Casos,BA,Glória,Interior,9/2023,14.476,0.0,182.0,0
COVID19Casos,BA,Gongogi,Interior,9/2023,7.406,0.0,140.0,0
COVID19Casos,BA,Governador Mangabeira,Interior,9/2023,14.182,3.0,154.0,0
COVID19Casos,BA,Guajeru,Interior,9/2023,4.781,0.0,70.0,0
COVID19Casos,BA,Guanambi,Interior,9/2023,121.197,6.0,1.099,0
COVID19Casos,BA,Guaratinga,Interior,9/2023,12.199,1.0,357.0,0
COVID19Casos,BA,Heliópolis,Interior,9/2023,9.861,1.0,112.0,0
COVID19Casos,BA,Iaçu,Interior,9/2023,22.050,0.0,378.0,0
COVID19Casos,BA,Ibiassucê,Interior,9/2023,17.794,0.0,77.0,0
COVID19Casos,BA,Ibicaraí,Interior,9/2023,23.772,2.0,532.0,0
COVID19Casos,BA,Ibicoara,Interior,9/2023,12.376,0.0,91.0,0
COVID19Casos,BA,Ibicuí,Interior,9/2023,10.563,0.0,210.0,0
COVID19Casos,BA,Ibipeba,Interior,9/2023,9.803,1.0,98.0,0
COVID19Casos,BA,Ibipitanga,Interior,9/2023,14.342,1.0,182.0,0
COVID19Casos,BA,Ibiquera,Interior,9/2023,1.351,0.0,42.0,0
COVID19Casos,BA,Ibirapitanga,Interior,9/2023,16.441,2.0,322.0,0
COVID19Casos,BA,Ibirapuã,Interior,9/2023,13.573,0.0,133.0,0
COVID19Casos,BA,Ibirataia,Interior,9/2023,19.789,0.0,350.0,0
COVID19Casos,BA,Ibitiara,Interior,9/2023,11.501,0.0,98.0,0
COVID19Casos,BA,Ibititá,Interior,9/2023,12.852,0.0,224.0,0
COVID19Casos,BA,Ibotirama,Interior,9/2023,12.432,0.0,399.0,0
COVID19Casos,BA,Ichu,Interior,9/2023,5.530,0.0,28.0,0
COVID19Casos,BA,Igaporã,Interior,9/2023,10.318,0.0,175.0,0
COVID19Casos,BA,Igrapiúna,Interior,9/2023,6.160,0.0,98.0,0
COVID19Casos,BA,Iguaí,Interior,9/2023,11.822,1.0,294.0,0
COVID19Casos,BA,Ilhéus,Interior,9/2023,190.341,8.0,4.529,0
COVID19Casos,BA,Inhambupe,Interior,9/2023,20.251,0.0,371.0,0
COVID19Casos,BA,Ipecaetá,Interior,9/2023,5.215,0.0,91.0,0
COVID19Casos,BA,Ipiaú,Interior,9/2023,38.024,3.0,707.0,0
COVID19Casos,BA,Ipirá,Interior,9/2023,23.278,1.0,560.0,0
COVID19Casos,BA,Ipupiara,Interior,9/2023,5.670,0.0,49.0,0
COVID19Casos,BA,Irajuba,Interior,9/2023,3.353,0.0,14.0,0
COVID19Casos,BA,Iramaia,Interior,9/2023,4.998,0.0,119.0,0
COVID19Casos,BA,Iraquara,Interior,9/2023,18.991,0.0,161.0,0
COVID19Casos,BA,Irará,Interior,9/2023,21.527,13.0,231.0,0
COVID19Casos,BA,Irecê,Interior,9/2023,109.586,1.0,1.197,0
COVID19Casos,BA,Itabela,Interior,9/2023,20.314,0.0,560.0,0
COVID19Casos,BA,Itaberaba,Interior,9/2023,59.924,3.0,1.218,0
COVID19Casos,BA,Itabuna,Interior,9/2023,319.401,6.0,5.656,0
COVID19Casos,BA,Itacaré,Interior,9/2023,13.123,1.0,224.0,0
COVID19Casos,BA,Itaeté,Interior,9/2023,3.507,0.0,91.0,0
COVID19Casos,BA,Itagi,Interior,9/2023,9.569,0.0,182.0,0
COVID19Casos,BA,Itagibá,Interior,9/2023,13.251,0.0,231.0,0
COVID19Casos,BA,Itagimirim,Interior,9/2023,5.586,0.0,105.0,0
COVID19Casos,BA,Itaguaçu da Bahia,Interior,9/2023,8.064,0.0,63.0,0
COVID19Casos,BA,Itaju do Colônia,Interior,9/2023,3.640,0.0,63.0,0
COVID19Casos,BA,Itajuípe,Interior,9/2023,24.512,1.0,448.0,0
COVID19Casos,BA,Itamaraju,Interior,9/2023,59.647,0.0,1.19,0
COVID19Casos,BA,Itamari,Interior,9/2023,5.803,0.0,91.0,0
COVID19Casos,BA,Itambé,Interior,9/2023,19.715,1.0,189.0,0
COVID19Casos,BA,Itanagra,Interior,9/2023,5.180,0.0,63.0,0
COVID19Casos,BA,Itanhém,Interior,9/2023,13.086,1.0,294.0,0
COVID19Casos,BA,Itaparica,Reg. Metropolitana,9/2023,13.377,0.0,294.0,0
COVID19Casos,BA,Itapé,Interior,9/2023,7.483,0.0,238.0,0
COVID19Casos,BA,Itapebi,Interior,9/2023,8.596,0.0,196.0,0
COVID19Casos,BA,Itapetinga,Interior,9/2023,57.687,0.0,1.267,0
COVID19Casos,BA,Itapicuru,Interior,9/2023,15.288,0.0,189.0,0
COVID19Casos,BA,Itapitanga,Interior,9/2023,8.547,0.0,119.0,0
COVID19Casos,BA,Itaquara,Interior,9/2023,5.943,0.0,70.0,0
COVID19Casos,BA,Itarantim,Interior,9/2023,6.526,3.0,273.0,0
COVID19Casos,BA,Itatim,Interior,9/2023,10.157,0.0,203.0,0
COVID19Casos,BA,Itiruçu,Interior,9/2023,10.759,0.0,196.0,0
COVID19Casos,BA,Itiúba,Interior,9/2023,20.156,2.0,343.0,0
COVID19Casos,BA,Itororó,Interior,9/2023,27.622,0.0,280.0,0
COVID19Casos,BA,Ituaçu,Interior,9/2023,18.396,0.0,231.0,0
COVID19Casos,BA,Ituberá,Interior,9/2023,15.848,0.0,406.0,0
COVID19Casos,BA,Iuiu,Interior,9/2023,7.819,0.0,105.0,0
COVID19Casos,BA,Jaborandi,Interior,9/2023,5.979,3.0,70.0,0
COVID19Casos,BA,Jacaraci,Interior,9/2023,12.719,0.0,245.0,0
COVID19Casos,BA,Jacobina,Interior,9/2023,68.491,1.0,924.0,0
COVID19Casos,BA,Jaguaquara,Interior,9/2023,52.262,0.0,469.0,0
COVID19Casos,BA,Jaguarari,Interior,9/2023,22.668,39.0,427.0,0
COVID19Casos,BA,Jaguaripe,Interior,9/2023,12.096,0.0,182.0,0
COVID19Casos,BA,Jandaíra,Interior,9/2023,7.056,0.0,105.0,0
COVID19Casos,BA,Jequié,Interior,9/2023,175.361,8.0,3.073,0
COVID19Casos,BA,Jeremoabo,Interior,9/2023,21.213,1.0,371.0,0
COVID19Casos,BA,Jiquiriçá,Interior,9/2023,12.691,0.0,217.0,0
COVID19Casos,BA,Jitaúna,Interior,9/2023,9.443,0.0,217.0,0
COVID19Casos,BA,João Dourado,Interior,9/2023,16.370,10.0,427.0,0
COVID19Casos,BA,Juazeiro,Interior,9/2023,206.045,29.0,3.472,0
COVID19Casos,BA,Jucuruçu,Interior,9/2023,8.757,0.0,98.0,0
COVID19Casos,BA,Jussara,Interior,9/2023,8.909,1.0,119.0,0
COVID19Casos,BA,Jussari,Interior,9/2023,6.200,1.0,84.0,0
COVID19Casos,BA,Jussiape,Interior,9/2023,3.647,0.0,70.0,0
COVID19Casos,BA,Lafaiete Coutinho,Interior,9/2023,4.284,0.0,63.0,0
COVID19Casos,BA,Lagoa Real,Interior,9/2023,11.431,0.0,98.0,0
COVID19Casos,BA,Laje,Interior,9/2023,19.985,0.0,322.0,0
COVID19Casos,BA,Lajedão,Interior,9/2023,5.957,0.0,63.0,0
COVID19Casos,BA,Lajedinho,Interior,9/2023,3.087,0.0,7.0,0
COVID19Casos,BA,Lajedo do Tabocal,Interior,9/2023,7.119,0.0,98.0,0
COVID19Casos,BA,Lamarão,Interior,9/2023,3.234,0.0,56.0,0
COVID19Casos,BA,Lapão,Interior,9/2023,20.097,0.0,259.0,0
COVID19Casos,BA,Lauro de Freitas,Reg. Metropolitana,9/2023,236.773,12.0,4.081,0
COVID19Casos,BA,Lençóis,Interior,9/2023,10.689,0.0,161.0,0
COVID19Casos,BA,Licínio de Almeida,Interior,9/2023,4.963,0.0,98.0,0
COVID19Casos,BA,Livramento de Nossa Senhora,Interior,9/2023,31.648,0.0,644.0,0
COVID19Casos,BA,Luís Eduardo Magalhães,Interior,9/2023,140.942,42.0,1.12,0
COVID19Casos,BA,Macajuba,Interior,9/2023,8.092,0.0,105.0,0
COVID19Casos,BA,Macarani,Interior,9/2023,7.196,0.0,224.0,0
COVID19Casos,BA,Macaúbas,Interior,9/2023,27.237,0.0,266.0,0
COVID19Casos,BA,Macururé,Interior,9/2023,3.192,0.0,84.0,0
COVID19Casos,BA,Madre de Deus,Reg. Metropolitana,9/2023,25.746,0.0,350.0,0
COVID19Casos,BA,Maetinga,Interior,9/2023,5.250,0.0,60.0,1
COVID19Casos,BA,Maiquinique,Interior,9/2023,9.863,0.0,105.0,0
COVID19Casos,BA,Mairi,Interior,9/2023,15.064,0.0,147.0,0
COVID19Casos,BA,Malhada,Interior,9/2023,5.320,0.0,161.0,0
COVID19Casos,BA,Malhada de Pedras,Interior,9/2023,5.792,1.0,112.0,0
COVID19Casos,BA,Manoel Vitorino,Interior,9/2023,11.646,1.0,252.0,0
COVID19Casos,BA,Mansidão,Interior,9/2023,2.569,0.0,77.0,0
COVID19Casos,BA,Maracás,Interior,9/2023,35.336,0.0,574.0,0
COVID19Casos,BA,Maragogipe,Interior,9/2023,21.378,0.0,406.0,0
COVID19Casos,BA,Maraú,Interior,9/2023,16.681,2.0,154.0,0
COVID19Casos,BA,Marcionílio Souza,Interior,9/2023,5.796,0.0,168.0,0
COVID19Casos,BA,Mascote,Interior,9/2023,8.421,0.0,196.0,0
COVID19Casos,BA,Mata de São João,Reg. Metropolitana,9/2023,41.825,0.0,553.0,0
COVID19Casos,BA,Matina,Interior,9/2023,7.973,0.0,91.0,0
COVID19Casos,BA,Medeiros Neto,Interior,9/2023,30.289,0.0,455.0,0
COVID19Casos,BA,Miguel Calmon,Interior,9/2023,27.244,0.0,287.0,0
COVID19Casos,BA,Milagres,Interior,9/2023,6.937,0.0,63.0,0
COVID19Casos,BA,Mirangaba,Interior,9/2023,5.579,0.0,77.0,0
COVID19Casos,BA,Mirante,Interior,9/2023,5.509,0.0,63.0,0
COVID19Casos,BA,Monte Santo,Interior,9/2023,14.167,4.0,483.0,0
COVID19Casos,BA,Morpará,Interior,9/2023,3.570,0.0,105.0,0
COVID19Casos,BA,Morro do Chapéu,Interior,9/2023,32.026,2.0,238.0,0
COVID19Casos,BA,Mortugaba,Interior,9/2023,8.160,3.0,140.0,0
COVID19Casos,BA,Mucugê,Interior,9/2023,10.118,2.0,98.0,0
COVID19Casos,BA,Mucuri,Interior,9/2023,45.908,1.0,555.0,1
COVID19Casos,BA,Mulungu do Morro,Interior,9/2023,7.319,1.0,147.0,0
COVID19Casos,BA,Mundo Novo,Interior,9/2023,9.872,1.0,119.0,0
COVID19Casos,BA,Muniz Ferreira,Interior,9/2023,9.429,0.0,21.0,0
COVID19Casos,BA,Muquém do São Francisco,Interior,9/2023,6.503,0.0,56.0,0
COVID19Casos,BA,Muritiba,Interior,9/2023,20.903,2.0,252.0,0
COVID19Casos,BA,Mutuípe,Interior,9/2023,22.148,0.0,231.0,0
COVID19Casos,BA,Nazaré,Interior,9/2023,27.475,13.0,420.0,0
COVID19Casos,BA,Nilo Peçanha,Interior,9/2023,7.980,0.0,140.0,0
COVID19Casos,BA,Nordestina,Interior,9/2023,9.534,0.0,224.0,0
COVID19Casos,BA,Nova Canaã,Interior,9/2023,10.202,1.0,189.0,0
COVID19Casos,BA,Nova Fátima,Interior,9/2023,6.594,0.0,42.0,0
COVID19Casos,BA,Nova Ibiá,Interior,9/2023,5.509,0.0,168.0,0
COVID19Casos,BA,Nova Itarana,Interior,9/2023,6.622,0.0,70.0,0
COVID19Casos,BA,Nova Redenção,Interior,9/2023,2.693,1.0,70.0,0
COVID19Casos,BA,Nova Soure,Interior,9/2023,12.417,1.0,224.0,0
COVID19Casos,BA,Nova Viçosa,Interior,9/2023,32.096,2.0,525.0,0
COVID19Casos,BA,Novo Horizonte,Interior,9/2023,6.748,0.0,84.0,0
COVID19Casos,BA,Novo Triunfo,Interior,9/2023,5.292,0.0,98.0,0
COVID19Casos,BA,Olindina,Interior,9/2023,11.117,4.0,217.0,0
COVID19Casos,BA,Oliveira dos Brejinhos,Interior,9/2023,9.823,2.0,182.0,0
COVID19Casos,BA,Ouriçangas,Interior,9/2023,5.222,0.0,91.0,0
COVID19Casos,BA,Ourolândia,Interior,9/2023,14.700,0.0,112.0,0
COVID19Casos,BA,Palmas de Monte Alto,Interior,9/2023,12.637,1.0,154.0,0
COVID19Casos,BA,Palmeiras,Interior,9/2023,5.437,1.0,84.0,0
COVID19Casos,BA,Paramirim,Interior,9/2023,20.153,0.0,161.0,0
COVID19Casos,BA,Paratinga,Interior,9/2023,15.581,1.0,259.0,0
COVID19Casos,BA,Paripiranga,Interior,9/2023,16.436,0.0,252.0,0
COVID19Casos,BA,Pau Brasil,Interior,9/2023,10.336,1.0,217.0,0
COVID19Casos,BA,Paulo Afonso,Interior,9/2023,111.129,4.0,1.813,0
COVID19Casos,BA,Pé de Serra,Interior,9/2023,13.657,0.0,77.0,0
COVID19Casos,BA,Pedrão,Interior,9/2023,3.752,0.0,42.0,0
COVID19Casos,BA,Pedro Alexandre,Interior,9/2023,5.803,0.0,63.0,0
COVID19Casos,BA,Piatã,Interior,9/2023,11.870,2.0,280.0,0
COVID19Casos,BA,Pilão Arcado,Interior,9/2023,6.435,1.0,217.0,0
COVID19Casos,BA,Pindaí,Interior,9/2023,8.722,0.0,119.0,0
COVID19Casos,BA,Pindobaçu,Interior,9/2023,14.494,1.0,238.0,0
COVID19Casos,BA,Pintadas,Interior,9/2023,11.192,1.0,56.0,0
COVID19Casos,BA,Piraí do Norte,Interior,9/2023,8.001,0.0,91.0,0
COVID19Casos,BA,Piripá,Interior,9/2023,8.267,0.0,91.0,0
COVID19Casos,BA,Piritiba,Interior,9/2023,5.614,0.0,119.0,0
COVID19Casos,BA,Planaltino,Interior,9/2023,7.910,0.0,70.0,0
COVID19Casos,BA,Planalto,Interior,9/2023,16.976,2.0,329.0,0
COVID19Casos,BA,Poções,Interior,9/2023,45.501,2.0,643.0,1
COVID19Casos,BA,Pojuca,Reg. Metropolitana,9/2023,41.625,1.0,462.0,0
COVID19Casos,BA,Ponto Novo,Interior,9/2023,5.663,0.0,105.0,0
COVID19Casos,BA,Porto Seguro,Interior,9/2023,143.196,14.0,2.1,0
COVID19Casos,BA,Potiraguá,Interior,9/2023,5.166,0.0,112.0,0
COVID19Casos,BA,Prado,Interior,9/2023,27.275,4.0,490.0,0
COVID19Casos,BA,Presidente Dutra,Interior,9/2023,11.788,0.0,203.0,0
COVID19Casos,BA,Presidente Jânio Quadros,Interior,9/2023,7.035,0.0,105.0,0
COVID19Casos,BA,Presidente Tancredo Neves,Interior,9/2023,16.226,0.0,322.0,0
COVID19Casos,BA,Queimadas,Interior,9/2023,14.423,41.0,329.0,0
COVID19Casos,BA,Quijingue,Interior,9/2023,6.223,0.0,203.0,0
COVID19Casos,BA,Quixabeira,Interior,9/2023,9.849,0.0,63.0,0
COVID19Casos,BA,Rafael Jambeiro,Interior,9/2023,15.299,-1.0,224.0,0
COVID19Casos,BA,Remanso,Interior,9/2023,32.013,3.0,665.0,0
COVID19Casos,BA,Retirolândia,Interior,9/2023,14.522,2.0,105.0,0
COVID19Casos,BA,Riachão das Neves,Interior,9/2023,13.729,10.0,329.0,0
COVID19Casos,BA,Riachão do Jacuípe,Interior,9/2023,48.833,3.0,364.0,0
COVID19Casos,BA,Riacho de Santana,Interior,9/2023,21.980,2.0,364.0,0
COVID19Casos,BA,Ribeira do Amparo,Interior,9/2023,9.891,0.0,63.0,0
COVID19Casos,BA,Ribeira do Pombal,Interior,9/2023,56.025,-1.0,581.0,0
COVID19Casos,BA,Ribeirão do Largo,Interior,9/2023,5.306,0.0,70.0,0
COVID19Casos,BA,Rio de Contas,Interior,9/2023,8.622,2.0,63.0,0
COVID19Casos,BA,Rio do Antônio,Interior,9/2023,11.165,0.0,147.0,0
COVID19Casos,BA,Rio do Pires,Interior,9/2023,3.234,0.0,105.0,0
COVID19Casos,BA,Rio Real,Interior,9/2023,30.565,2.0,385.0,0
COVID19Casos,BA,Rodelas,Interior,9/2023,4.004,4.0,63.0,0
COVID19Casos,BA,Ruy Barbosa,Interior,9/2023,26.964,0.0,245.0,0
COVID19Casos,BA,Salinas da Margarida,Interior,9/2023,14.525,0.0,168.0,0
COVID19Casos,BA,Salvador,Reg. Metropolitana,9/2023,2.358.054,277.0,63.571,1
COVID19Casos,BA,Santa Bárbara,Interior,9/2023,15.876,0.0,196.0,0
COVID19Casos,BA,Santa Brígida,Interior,9/2023,8.444,1.0,147.0,0
COVID19Casos,BA,Santa Cruz Cabrália,Interior,9/2023,32.677,1.0,322.0,0
COVID19Casos,BA,Santa Cruz da Vitória,Interior,9/2023,6.127,1.0,77.0,0
COVID19Casos,BA,Santa Inês,Interior,9/2023,8.447,1.0,98.0,0
COVID19Casos,BA,Santa Luzia,Interior,9/2023,10.332,0.0,245.0,0
COVID19Casos,BA,Santa Maria da Vitória,Interior,9/2023,33.551,0.0,504.0,0
COVID19Casos,BA,Santa Rita de Cássia,Interior,9/2023,25.597,2.0,315.0,0
COVID19Casos,BA,Santa Terezinha,Interior,9/2023,10.276,0.0,119.0,0
COVID19Casos,BA,Santaluz,Interior,9/2023,31.518,1.0,448.0,0
COVID19Casos,BA,Santana,Interior,9/2023,8.978,8.0,371.0,0
COVID19Casos,BA,Santanópolis,Interior,9/2023,7.238,0.0,98.0,0
COVID19Casos,BA,Santo Amaro,Interior,9/2023,36.029,0.0,749.0,0
COVID19Casos,BA,Santo Antônio de Jesus,Interior,9/2023,146.289,6.0,1.358,0
COVID19Casos,BA,Santo Estêvão,Interior,9/2023,44.162,5.0,469.0,0
COVID19Casos,BA,São Desidério,Interior,9/2023,34.873,1.0,371.0,0
COVID19Casos,BA,São Domingos,Interior,9/2023,10.934,0.0,98.0,0
COVID19Casos,BA,São Felipe,Interior,9/2023,28.511,0.0,252.0,0
COVID19Casos,BA,São Félix,Interior,9/2023,9.275,0.0,63.0,0
COVID19Casos,BA,São Félix do Coribe,Interior,9/2023,12.521,1.0,231.0,0
COVID19Casos,BA,São Francisco do Conde,Reg. Metropolitana,9/2023,41.283,2.0,539.0,0
COVID19Casos,BA,São Gabriel,Interior,9/2023,17.865,2.0,160.0,1
COVID19Casos,BA,São Gonçalo dos Campos,Interior,9/2023,24.429,7.0,294.0,0
COVID19Casos,BA,São José da Vitória,Interior,9/2023,6.398,0.0,105.0,0
COVID19Casos,BA,São José do Jacuípe,Interior,9/2023,5.901,0.0,21.0,0
COVID19Casos,BA,São Miguel das Matas,Interior,9/2023,8.265,9.0,56.0,0
COVID19Casos,BA,São Sebastião do Passé,Reg. Metropolitana,9/2023,34.361,1.0,749.0,0
COVID19Casos,BA,Sapeaçu,Interior,9/2023,20.321,0.0,203.0,0
COVID19Casos,BA,Sátiro Dias,Interior,9/2023,11.508,0.0,112.0,0
COVID19Casos,BA,Saubara,Interior,9/2023,5.012,0.0,147.0,0
COVID19Casos,BA,Saúde,Interior,9/2023,4.962,1.0,42.0,0
COVID19Casos,BA,Seabra,Interior,9/2023,56.693,2.0,679.0,0
COVID19Casos,BA,Sebastião Laranjeiras,Interior,9/2023,5.971,0.0,77.0,0
COVID19Casos,BA,Senhor do Bonfim,Interior,9/2023,61.451,3.0,833.0,0
COVID19Casos,BA,Sento Sé,Interior,9/2023,12.205,1.0,364.0,0
COVID19Casos,BA,Serra do Ramalho,Interior,9/2023,10.045,2.0,273.0,0
COVID19Casos,BA,Serra Dourada,Interior,9/2023,7.882,0.0,168.0,0
COVID19Casos,BA,Serra Preta,Interior,9/2023,8.652,0.0,161.0,0
COVID19Casos,BA,Serrinha,Interior,9/2023,83.267,3.0,805.0,0
COVID19Casos,BA,Serrolândia,Interior,9/2023,8.963,3.0,112.0,0
COVID19Casos,BA,Simões Filho,Reg. Metropolitana,9/2023,83.683,14.0,1.988,0
COVID19Casos,BA,Sítio do Mato,Interior,9/2023,2.289,0.0,105.0,0
COVID19Casos,BA,Sítio do Quinto,Interior,9/2023,6.615,0.0,84.0,0
COVID19Casos,BA,Sobradinho,Interior,9/2023,23.494,1.0,455.0,0
COVID19Casos,BA,Souto Soares,Interior,9/2023,8.946,0.0,168.0,0
COVID19Casos,BA,Tabocas do Brejo Velho,Interior,9/2023,2.436,0.0,119.0,0
COVID19Casos,BA,Tanhaçu,Interior,9/2023,16.709,0.0,231.0,0
COVID19Casos,BA,Tanque Novo,Interior,9/2023,14.293,2.0,126.0,0
COVID19Casos,BA,Tanquinho,Interior,9/2023,6.923,0.0,119.0,0
COVID19Casos,BA,Taperoá,Interior,9/2023,10.374,0.0,259.0,0
COVID19Casos,BA,Tapiramutá,Interior,9/2023,5.061,0.0,77.0,0
COVID19Casos,BA,Teixeira de Freitas,Interior,9/2023,194.075,8.0,2.743,1
COVID19Casos,BA,Teodoro Sampaio,Interior,9/2023,4.039,0.0,77.0,0
COVID19Casos,BA,Teofilândia,Interior,9/2023,9.268,0.0,168.0,0
COVID19Casos,BA,Teolândia,Interior,9/2023,9.546,1.0,77.0,0
COVID19Casos,BA,Terra Nova,Interior,9/2023,8.148,0.0,182.0,0
COVID19Casos,BA,Tremedal,Interior,9/2023,9.946,1.0,161.0,0
COVID19Casos,BA,Tucano,Interior,9/2023,32.368,0.0,511.0,0
COVID19Casos,BA,Uauá,Interior,9/2023,26.299,3.0,490.0,0
COVID19Casos,BA,Ubaíra,Interior,9/2023,16.093,0.0,238.0,0
COVID19Casos,BA,Ubaitaba,Interior,9/2023,13.363,0.0,371.0,0
COVID19Casos,BA,Ubatã,Interior,9/2023,17.547,1.0,406.0,0
COVID19Casos,BA,Uibaí,Interior,9/2023,10.458,0.0,224.0,0
COVID19Casos,BA,Umburanas,Interior,9/2023,6.461,0.0,77.0,0
COVID19Casos,BA,Una,Interior,9/2023,18.431,0.0,357.0,0
COVID19Casos,BA,Urandi,Interior,9/2023,12.062,11.0,140.0,0
COVID19Casos,BA,Uruçuca,Interior,9/2023,22.127,0.0,574.0,0
COVID19Casos,BA,Utinga,Interior,9/2023,13.973,4.0,133.0,0
COVID19Casos,BA,Valença,Interior,9/2023,83.241,-2.0,1.106,0
COVID19Casos,BA,Valente,Interior,9/2023,26.964,0.0,238.0,0
COVID19Casos,BA,Várzea da Roça,Interior,9/2023,11.979,1.0,105.0,0
COVID19Casos,BA,Várzea do Poço,Interior,9/2023,4.277,0.0,49.0,0
COVID19Casos,BA,Várzea Nova,Interior,9/2023,8.323,0.0,91.0,0
COVID19Casos,BA,Varzedo,Interior,9/2023,6.629,0.0,56.0,0
COVID19Casos,BA,Vera Cruz,Reg. Metropolitana,9/2023,15.781,1.0,665.0,0
COVID19Casos,BA,Vereda,Interior,9/2023,7.455,0.0,161.0,0
COVID19Casos,BA,Vitória da Conquista,Interior,9/2023,363.303,74.0,5.269,1
COVID19Casos,BA,Wagner,Interior,9/2023,9.961,0.0,70.0,0
COVID19Casos,BA,Wanderley,Interior,9/2023,8.183,0.0,210.0,0
COVID19Casos,BA,Wenceslau Guimarães,Interior,9/2023,16.583,0.0,238.0,0
COVID19Casos,BA,Xique-Xique,Interior,9/2023,23.875,2.0,700.0,0
COVID19Casos,CE,,Interior,9/2023,127.162,0.0,0.0,0
COVID19Casos,CE,Abaiara,Interior,9/2023,9.534,0.0,140.0,0
COVID19Casos,CE,Acarape,Interior,9/2023,24.289,-1.0,252.0,0
COVID19Casos,CE,Acaraú,Interior,9/2023,57.065,3.0,847.0,0
COVID19Casos,CE,Acopiara,Interior,9/2023,45.909,4.0,1.289,2
COVID19Casos,CE,Aiuaba,Interior,9/2023,8.610,0.0,126.0,0
COVID19Casos,CE,Alcântaras,Interior,9/2023,17.702,1.0,161.0,0
COVID19Casos,CE,Altaneira,Interior,9/2023,8.155,0.0,140.0,0
COVID19Casos,CE,Alto Santo,Interior,9/2023,23.436,0.0,308.0,0
COVID19Casos,CE,Amontada,Interior,9/2023,26.597,-1.0,448.0,0
COVID19Casos,CE,Antonina do Norte,Interior,9/2023,7.867,-1.0,196.0,0
COVID19Casos,CE,Apuiarés,Interior,9/2023,13.290,0.0,197.0,2
COVID19Casos,CE,Aquiraz,Reg. Metropolitana,9/2023,83.090,-69.0,758.0,4
COVID19Casos,CE,Aracati,Interior,9/2023,101.203,-4.0,1.275,2
COVID19Casos,CE,Aracoiaba,Interior,9/2023,39.545,3.0,281.0,2
COVID19Casos,CE,Ararendá,Interior,9/2023,15.729,0.0,154.0,0
COVID19Casos,CE,Araripe,Interior,9/2023,16.381,4.0,210.0,0
COVID19Casos,CE,Aratuba,Interior,9/2023,15.890,0.0,102.0,1
COVID19Casos,CE,Arneiroz,Interior,9/2023,6.762,0.0,147.0,0
COVID19Casos,CE,Assaré,Interior,9/2023,22.567,-1.0,413.0,0
COVID19Casos,CE,Aurora,Interior,9/2023,20.029,-5.0,315.0,0
COVID19Casos,CE,Baixio,Interior,9/2023,6.790,0.0,126.0,0
COVID19Casos,CE,Banabuiú,Interior,9/2023,23.069,2.0,154.0,0
COVID19Casos,CE,Barbalha,Interior,9/2023,88.868,62.0,1.512,0
COVID19Casos,CE,Barreira,Interior,9/2023,17.368,2.0,386.0,2
COVID19Casos,CE,Barro,Interior,9/2023,22.084,-1.0,364.0,0
COVID19Casos,CE,Barroquinha,Interior,9/2023,12.610,3.0,196.0,0
COVID19Casos,CE,Baturité,Interior,9/2023,41.584,1.0,641.0,1
COVID19Casos,CE,Beberibe,Interior,9/2023,81.096,13.0,1.015,0
COVID19Casos,CE,Bela Cruz,Interior,9/2023,31.466,3.0,553.0,0
COVID19Casos,CE,Boa Viagem,Interior,9/2023,45.601,3.0,872.0,1
COVID19Casos,CE,Brejo Santo,Interior,9/2023,89.625,1.0,1.113,0
COVID19Casos,CE,Camocim,Interior,9/2023,62.493,5.0,1.162,0
COVID19Casos,CE,Campos Sales,Interior,9/2023,29.601,-2.0,357.0,0
COVID19Casos,CE,Canindé,Interior,9/2023,63.474,-1.0,1.629,3
COVID19Casos,CE,Capistrano,Interior,9/2023,22.555,1.0,266.0,0
COVID19Casos,CE,Caridade,Interior,9/2023,14.082,-2.0,385.0,0
COVID19Casos,CE,Cariré,Interior,9/2023,26.915,38.0,371.0,0
COVID19Casos,CE,Caririaçu,Interior,9/2023,19.317,1.0,410.0,1
COVID19Casos,CE,Cariús,Interior,9/2023,22.476,3.0,231.0,0
COVID19Casos,CE,Carnaubal,Interior,9/2023,22.598,3.0,203.0,0
COVID19Casos,CE,Cascavel,Reg. Metropolitana,9/2023,91.180,6.0,1.215,1
COVID19Casos,CE,Catarina,Interior,9/2023,9.530,2.0,147.0,0
COVID19Casos,CE,Catunda,Interior,9/2023,17.013,-13.0,147.0,0
